location_id,latitude,longitude,elevation,slope,built_up,rainfall,road_density,risk_score,risk_level,priority
7665,17.58,78.52,602.0,0.356,43.47768714746654,90.60342545155716,0.5347768714746653,46.57,Moderate,798
7609,17.58,78.24,518.0,0.281,25.947256462903965,88.20857891828378,0.35947256462903965,46.53,Moderate,799
7705,17.585,78.22,510.0,0.084,23.841228817877948,86.62504570746498,0.33841228817877944,46.36,Moderate,800
7433,17.57,78.36,592.0,0.878,39.65591604544129,94.77176177495001,0.49655916045441295,46.32,Moderate,801
217,17.21,78.28,570.0,0.313,32.606442277035896,91.09139350189628,0.42606442277035894,46.21,Moderate,802
1497,17.27,78.68,455.0,1.03,44.637038314910384,78.44141283104987,0.5463703831491038,46.15,Moderate,803
7369,17.565,78.54,588.0,0.619,46.88175407355723,89.17398453065434,0.5688175407355723,46.13,Moderate,804
385,17.215,78.62,520.0,0.532,42.40391464751448,82.78991418004858,0.5240391464751448,45.99,Moderate,805
129,17.205,78.34,603.0,0.612,38.645051958536826,94.18102451020036,0.4864505195853682,45.98,Moderate,806
6777,17.535,78.58,576.0,0.699,52.17772804583454,86.0344634604297,0.6217772804583455,45.97,Moderate,807
713,17.235,78.26,561.0,0.369,33.77829860449644,89.71014759052329,0.43778298604496435,45.86,Moderate,808
1313,17.265,78.26,560.0,0.63,37.993277107706675,89.71014759052329,0.4799327710770667,45.84,Moderate,809
6937,17.545,78.38,611.0,1.178,47.96115917397915,95.11287515155512,0.5796115917397915,45.81,Moderate,810
7769,17.585,78.54,600.0,0.155,41.36490773726426,89.17398453065434,0.5136490773726426,45.81,Moderate,811
5009,17.45,78.24,559.0,0.593,40.48497017605044,88.20857891828378,0.5048497017605044,45.78,Moderate,812
4609,17.43,78.24,582.0,0.349,41.925906054790865,88.20857891828378,0.5192590605479086,45.62,Moderate,813
7073,17.55,78.56,586.0,0.672,49.84455463656005,87.63791736654338,0.5984455463656004,45.61,Moderate,814
7529,17.575,78.34,588.0,0.765,36.5559929612149,94.18102451020036,0.4655599296121489,45.55,Moderate,815
17,17.2,78.28,563.0,0.407,31.09107665866064,91.09139350189628,0.4109107665866064,45.53,Moderate,816
1393,17.265,78.66,479.0,1.08,47.36125498869235,79.76975306497205,0.5736125498869236,45.51,Moderate,817
7961,17.595,78.5,607.0,0.367,39.83261409141935,91.88972444162191,0.49832614091419347,45.48,Moderate,818
1913,17.295,78.26,586.0,0.508,41.91548774522258,89.71014759052329,0.5191548774522258,45.48,Moderate,819
7577,17.575,78.58,563.0,0.329,41.46200349076447,86.0344634604297,0.5146200349076446,45.48,Moderate,820
3705,17.385,78.22,552.0,0.436,39.0329516368859,86.62504570746498,0.49032951636885896,45.46,Moderate,821
4313,17.415,78.26,578.0,0.944,47.22368926547286,89.71014759052329,0.5722368926547285,45.41,Moderate,822
7905,17.595,78.22,510.0,0.142,22.97989994798269,86.62504570746498,0.32979899947982694,45.41,Moderate,823
1185,17.255,78.62,541.0,0.84,51.99141554900838,82.78991418004858,0.6199141554900838,45.39,Moderate,824
8065,17.6,78.52,579.0,0.541,38.19927141228675,90.60342545155716,0.4819927141228674,45.29,Moderate,825
6505,17.525,78.22,530.0,0.248,29.723220502914174,86.62504570746498,0.39723220502914175,45.27,Moderate,826
809,17.24,78.24,558.0,0.164,31.744818607255002,88.20857891828378,0.41744818607255,45.23,Moderate,827
7617,17.58,78.28,542.0,0.674,29.632789599840265,91.09139350189628,0.3963278959984027,45.22,Moderate,828
6305,17.515,78.22,535.0,0.244,30.751346812749595,86.62504570746498,0.40751346812749595,45.17,Moderate,829
7777,17.585,78.58,558.0,0.299,39.0037453287299,86.0344634604297,0.490037453287299,45.15,Moderate,830
1593,17.275,78.66,505.0,0.846,49.27656462392456,79.76975306497205,0.5927656462392455,45.11,Moderate,831
7377,17.565,78.58,570.0,0.416,44.02651938103362,86.0344634604297,0.5402651938103362,45.1,Moderate,832
1897,17.29,78.68,467.0,1.161,47.918172915889535,78.44141283104987,0.5791817291588954,45.09,Moderate,833
5497,17.47,78.68,496.0,0.817,49.433325967313806,78.44141283104987,0.5943332596731381,45.05,Moderate,834
7817,17.59,78.28,563.0,0.301,28.240295560182716,91.09139350189628,0.38240295560182713,45.01,Moderate,835
6905,17.545,78.22,525.0,0.244,27.672393325522897,86.62504570746498,0.376723933255229,44.92,Moderate,836
4409,17.42,78.24,564.0,0.76,42.46984543853207,88.20857891828378,0.5246984543853207,44.66,Moderate,837
6105,17.505,78.22,536.0,0.358,31.767221402665584,86.62504570746498,0.41767221402665583,44.55,Moderate,838
7865,17.59,78.52,587.0,0.653,40.767676910149085,90.60342545155716,0.5076767691014908,44.55,Moderate,839
1009,17.25,78.24,555.0,0.371,32.958954949899045,88.20857891828378,0.4295895494989904,44.42,Moderate,840
7809,17.59,78.24,521.0,0.418,24.905487272471348,88.20857891828378,0.34905487272471347,44.39,Moderate,841
1713,17.285,78.26,587.0,0.549,40.66689100331691,89.71014759052329,0.5066689100331692,44.35,Moderate,842
5505,17.475,78.22,554.0,0.286,34.62738673877887,86.62504570746498,0.4462738673877886,44.26,Moderate,843
289,17.21,78.64,514.0,0.413,38.94713933567801,81.23170222284651,0.48947139335678014,44.2,Moderate,844
2809,17.34,78.24,594.0,0.331,41.925906054790666,88.20857891828378,0.5192590605479066,44.19,Moderate,845
2313,17.315,78.26,603.0,0.529,44.1571997945634,89.71014759052329,0.541571997945634,44.19,Moderate,846
7505,17.575,78.22,513.0,0.345,24.74667180630819,86.62504570746498,0.3474667180630819,44.12,Moderate,847
7969,17.595,78.54,581.0,0.491,38.79638964390708,89.17398453065434,0.4879638964390708,44.06,Moderate,848
7977,17.595,78.58,554.0,0.352,36.665256045945924,86.0344634604297,0.46665256045945924,44.02,Moderate,849
185,17.205,78.62,534.0,0.423,40.1079837571623,82.78991418004858,0.501079837571623,43.92,Moderate,850
6193,17.505,78.66,517.0,0.691,47.36125498869305,79.76975306497205,0.5736125498869304,43.91,Moderate,851
89,17.2,78.64,519.0,0.258,36.88603743691113,81.23170222284651,0.4688603743691113,43.86,Moderate,852
4809,17.44,78.24,577.0,0.594,41.26110306558115,88.20857891828378,0.5126110306558115,43.79,Moderate,853
7281,17.56,78.6,580.0,0.157,43.40237798523607,84.40458373703939,0.5340237798523608,43.79,Moderate,854
8017,17.6,78.28,553.0,0.516,26.920562779122367,91.09139350189628,0.3692056277912237,43.77,Moderate,855
4305,17.415,78.22,573.0,0.285,38.49824819637289,86.62504570746498,0.48498248196372895,43.74,Moderate,856
5705,17.485,78.22,556.0,0.271,33.71688155432413,86.62504570746498,0.4371688155432414,43.67,Moderate,857
1513,17.275,78.26,571.0,0.791,39.35414043656529,89.71014759052329,0.4935414043656529,43.67,Moderate,858
7713,17.585,78.26,533.0,0.661,27.124180822816346,89.71014759052329,0.37124180822816344,43.59,Moderate,859
6705,17.535,78.22,533.0,0.342,28.69356307028665,86.62504570746498,0.3869356307028665,43.52,Moderate,860
1089,17.25,78.64,542.0,0.577,47.65013118188581,81.23170222284651,0.5765013118188581,43.5,Moderate,861
6785,17.535,78.62,536.0,0.855,47.15879174659076,82.78991418004858,0.5715879174659075,43.46,Moderate,862
3209,17.36,78.24,567.0,0.878,42.88499898762835,88.20857891828378,0.5288499898762835,43.44,Moderate,863
7105,17.555,78.22,532.0,0.251,26.66888471916191,86.62504570746498,0.3666888471916191,43.42,Moderate,864
2609,17.33,78.24,589.0,0.463,41.2611030655809,88.20857891828378,0.5126110306558089,43.35,Moderate,865
2113,17.305,78.26,589.0,0.781,43.08405207849398,89.71014759052329,0.5308405207849398,43.28,Moderate,866
7673,17.58,78.56,577.0,0.596,41.59961849885072,87.63791736654338,0.5159961849885072,43.26,Moderate,867
7177,17.555,78.58,578.0,0.671,46.680770042132984,86.0344634604297,0.5668077004213299,43.15,Moderate,868
8009,17.6,78.24,523.0,0.496,23.91815309957196,88.20857891828378,0.33918153099571957,42.94,Moderate,869
5801,17.49,78.2,549.0,0.048,30.28256862798728,85.0,0.4028256862798728,42.86,Moderate,870
113,17.205,78.26,580.0,0.191,29.661160781913892,89.71014759052329,0.39661160781913896,42.81,Moderate,871
609,17.23,78.24,559.0,0.355,30.534896392634195,88.20857891828378,0.40534896392634195,42.8,Moderate,872
513,17.225,78.26,569.0,0.516,32.377945000790916,89.71014759052329,0.4237794500079091,42.79,Moderate,873
785,17.235,78.62,531.0,1.014,47.1587917465899,82.78991418004858,0.571587917465899,42.72,Moderate,874
1609,17.28,78.24,589.0,0.264,36.50077268954168,88.20857891828378,0.4650077268954168,42.67,Moderate,875
8033,17.6,78.36,596.0,0.868,33.26555185406144,94.77176177495001,0.4326555185406144,42.62,Moderate,876
1105,17.255,78.22,558.0,0.191,30.75134681274923,86.62504570746498,0.4075134681274923,42.59,Moderate,877
4505,17.425,78.22,572.0,0.407,38.09060612437854,86.62504570746498,0.48090606124378543,42.59,Moderate,878
689,17.23,78.64,514.0,0.851,43.24309134532142,81.23170222284651,0.5324309134532142,42.54,Moderate,879
313,17.215,78.26,581.0,0.285,31.001810523174534,89.71014759052329,0.4100181052317453,42.53,Moderate,880
4105,17.405,78.22,561.0,0.622,38.793819772600685,86.62504570746498,0.48793819772600683,42.51,Moderate,881
6401,17.52,78.2,537.0,0.132,27.765074328806165,85.0,0.37765074328806164,42.43,Moderate,882
5305,17.465,78.22,565.0,0.384,35.479530467897796,86.62504570746498,0.45479530467897794,42.38,Moderate,883
7385,17.565,78.62,565.0,0.149,40.1079837571631,82.78991418004858,0.501079837571631,42.23,Moderate,884
5905,17.495,78.22,545.0,0.548,32.75959393950994,86.62504570746498,0.42759593939509943,42.19,Moderate,885
6689,17.53,78.64,535.0,0.714,45.44278053310923,81.23170222284651,0.5544278053310923,42.09,Moderate,886
4201,17.41,78.2,556.0,0.297,34.820423055170856,85.0,0.44820423055170855,42.06,Moderate,887
4001,17.4,78.2,556.0,0.31,35.01962161855423,85.0,0.45019621618554234,42.05,Moderate,888
7305,17.565,78.22,518.0,0.562,25.691252390814558,86.62504570746498,0.35691252390814554,42.03,Moderate,889
5697,17.48,78.68,512.0,0.842,47.91817291589008,78.44141283104987,0.5791817291589008,41.94,Moderate,890
7913,17.595,78.26,546.0,0.59,25.943020694327714,89.71014759052329,0.3594302069432771,41.9,Moderate,891
7481,17.57,78.6,589.0,0.107,40.957818976567914,84.40458373703939,0.5095781897656791,41.79,Moderate,892
3401,17.37,78.2,572.0,0.104,35.01962161855417,85.0,0.45019621618554173,41.75,Moderate,893
8001,17.6,78.2,509.0,0.259,21.33894831349006,85.0,0.3133894831349006,41.73,Moderate,894
1809,17.29,78.24,593.0,0.375,37.60314087826596,88.20857891828378,0.4760314087826596,41.73,Moderate,895
7985,17.595,78.62,551.0,0.055,33.74047968878517,82.78991418004858,0.4374047968878517,41.66,Moderate,896
7785,17.585,78.62,553.0,0.164,35.763276502887706,82.78991418004858,0.45763276502887706,41.47,Moderate,897
1409,17.27,78.24,583.0,0.443,35.350162020174906,88.20857891828378,0.45350162020174906,41.31,Moderate,898
3505,17.375,78.22,564.0,0.726,38.97294429822081,86.62504570746498,0.4897294429822081,41.29,Moderate,899
7873,17.59,78.56,589.0,0.499,39.06833012324129,87.63791736654338,0.4906833012324129,41.24,Moderate,900
5105,17.455,78.22,567.0,0.539,36.26209422637435,86.62504570746498,0.4626209422637435,41.15,Moderate,901
7185,17.555,78.62,561.0,0.475,42.40391464751531,82.78991418004858,0.524039146475153,41.07,Moderate,902
4705,17.435,78.22,587.0,0.333,37.57686870565528,86.62504570746498,0.4757686870565528,40.99,Moderate,903
3009,17.35,78.24,590.0,0.791,42.46984543853207,88.20857891828378,0.5246984543853207,40.95,Moderate,904
1297,17.26,78.68,469.0,1.331,42.9111115654604,78.44141283104987,0.529111115654604,40.77,Moderate,905
7585,17.575,78.62,557.0,0.309,37.8896735811267,82.78991418004858,0.47889673581126696,40.75,Moderate,906
5601,17.48,78.2,554.0,0.259,31.06612267698584,85.0,0.41066122676985845,40.74,Moderate,907
1097,17.25,78.68,488.0,0.959,41.154594514689414,78.44141283104987,0.5115459451468941,40.63,Moderate,908
6297,17.51,78.68,536.0,0.35,42.9111115654604,78.44141283104987,0.529111115654604,40.54,Moderate,909
6593,17.525,78.66,551.0,0.337,43.41627014442673,79.76975306497205,0.5341627014442674,40.52,Moderate,910
4401,17.42,78.2,556.0,0.471,34.52533539963258,85.0,0.4452533539963258,40.38,Moderate,911
889,17.24,78.64,534.0,0.929,45.44278053310845,81.23170222284651,0.5544278053310845,40.33,Moderate,912
6497,17.52,78.68,544.0,0.185,41.15459451469005,78.44141283104987,0.5115459451469004,40.04,Moderate,913
7201,17.56,78.2,529.0,0.327,24.362504912439807,85.0,0.34362504912439806,40.03,Moderate,914
7001,17.55,78.2,533.0,0.332,25.193118885220635,85.0,0.3519311888522063,39.88,Moderate,915
897,17.24,78.68,467.0,1.258,39.38638228764212,78.44141283104987,0.49386382287642117,39.88,Moderate,916
2905,17.345,78.22,600.0,0.296,38.09060612437839,86.62504570746498,0.4809060612437839,39.86,Moderate,917
1305,17.265,78.22,567.0,0.426,31.767221402665218,86.62504570746498,0.4176722140266522,39.85,Moderate,918
2209,17.31,78.24,619.0,0.32,39.6084252351564,88.20857891828378,0.496084252351564,39.8,Moderate,919
6985,17.545,78.62,550.0,0.927,44.76061495423826,82.78991418004858,0.5476061495423825,39.75,Moderate,920
1209,17.26,78.24,572.0,0.726,34.16506084329413,88.20857891828378,0.4416506084329413,39.66,Moderate,921
905,17.245,78.22,562.0,0.409,29.723220502913804,86.62504570746498,0.39723220502913803,39.62,Moderate,922
409,17.22,78.24,570.0,0.485,29.34051679946321,88.20857891828378,0.3934051679946321,39.59,Moderate,923
4905,17.445,78.22,583.0,0.53,36.964463975065314,86.62504570746498,0.4696446397506532,39.47,Moderate,924
6889,17.54,78.64,551.0,0.658,43.243091345322206,81.23170222284651,0.532430913453222,39.35,Moderate,925
5401,17.47,78.2,559.0,0.412,31.805611920838505,85.0,0.41805611920838504,39.11,Moderate,926
7801,17.59,78.2,514.0,0.551,22.040737150289928,85.0,0.3204073715028993,38.86,Moderate,927
8081,17.6,78.6,548.0,0.67,34.230025266998965,84.40458373703939,0.4423002526699896,38.82,Moderate,928
6393,17.515,78.66,534.0,0.901,45.40058566541573,79.76975306497205,0.5540058566541574,38.81,Moderate,929
6601,17.53,78.2,545.0,0.378,26.90207641481882,85.0,0.3690207641481882,38.76,Moderate,930
393,17.215,78.66,525.0,0.587,37.52130778033495,79.76975306497205,0.47521307780334954,38.74,Moderate,931
6001,17.5,78.2,555.0,0.394,29.4647242289697,85.0,0.39464724228969705,38.61,Moderate,932
209,17.21,78.24,576.0,0.449,28.171940844972646,88.20857891828378,0.3817194084497264,38.51,Moderate,933
6801,17.54,78.2,541.0,0.447,26.04207386763303,85.0,0.3604207386763303,38.24,Moderate,934
3601,17.38,78.2,575.0,0.47,35.11997038951449,85.0,0.45119970389514497,38.18,Moderate,935
3105,17.355,78.22,598.0,0.542,38.49824819637277,86.62504570746498,0.4849824819637277,38.17,Moderate,936
4601,17.43,78.2,562.0,0.61,34.13870785458936,85.0,0.44138707854589365,38.16,Moderate,937
2409,17.32,78.24,598.0,0.881,40.484970176050126,88.20857891828378,0.5048497017605014,38.09,Moderate,938
193,17.205,78.66,533.0,0.448,35.63444720260031,79.76975306497205,0.45634447202600315,37.95,Moderate,939
5001,17.45,78.2,584.0,0.244,33.114502735389586,85.0,0.43114502735389587,37.95,Moderate,940
2009,17.3,78.24,602.0,0.735,38.64351508010796,88.20857891828378,0.48643515080107963,37.9,Moderate,941
3305,17.365,78.22,579.0,0.883,38.7938197726006,86.62504570746498,0.48793819772600605,37.83,Moderate,942
6201,17.51,78.2,547.0,0.557,28.622364266920307,85.0,0.38622364266920306,37.8,Moderate,943
8073,17.6,78.56,570.0,1.043,36.6693078276555,87.63791736654338,0.46669307827655504,37.74,Moderate,944
593,17.225,78.66,516.0,0.967,39.45811037355679,79.76975306497205,0.49458110373556796,37.58,Moderate,945
7881,17.59,78.6,561.0,0.748,36.35899310146439,84.40458373703939,0.4635899310146439,37.5,Moderate,946
3801,17.39,78.2,568.0,0.68,35.11997038951451,85.0,0.45119970389514513,37.26,Moderate,947
1505,17.275,78.22,574.0,0.677,32.75959393950959,86.62504570746498,0.42759593939509594,37.22,Moderate,948
1193,17.255,78.66,535.0,1.088,45.400585665415036,79.76975306497205,0.5540058566541504,37.03,Moderate,949
7089,17.55,78.64,552.0,0.796,41.071659293357555,81.23170222284651,0.5107165929335755,36.89,Moderate,950
7081,17.55,78.6,587.0,0.996,45.92215364734484,84.40458373703939,0.5592215364734484,36.76,Moderate,951
7681,17.58,78.6,577.0,0.724,38.605338015117184,84.40458373703939,0.48605338015117183,36.75,Moderate,952
5897,17.49,78.68,526.0,1.138,46.31273467839747,78.44141283104987,0.5631273467839747,36.66,Moderate,953
8089,17.6,78.64,554.0,0.226,31.213575311786325,81.23170222284651,0.4121357531178632,36.61,Moderate,954
3201,17.36,78.2,571.0,0.698,34.820423055170764,85.0,0.44820423055170766,36.55,Moderate,955
7393,17.565,78.66,572.0,0.047,35.63444720260097,79.76975306497205,0.45634447202600964,36.32,Moderate,956
9,17.2,78.24,585.0,0.517,27.038247508768173,88.20857891828378,0.37038247508768174,36.15,Moderate,957
705,17.235,78.22,573.0,0.582,28.693563070286284,86.62504570746498,0.38693563070286285,36.12,Moderate,958
4801,17.44,78.2,571.0,0.68,33.66617147399545,85.0,0.4366617147399545,36.12,Moderate,959
6681,17.53,78.6,545.0,2.016,51.10649888083794,84.40458373703939,0.6110649888083795,35.99,Moderate,960
993,17.245,78.66,512.0,1.437,43.416270144426036,79.76975306497205,0.5341627014442603,35.99,Moderate,961
5201,17.46,78.2,570.0,0.652,32.4914619541046,85.0,0.42491461954104603,35.9,Moderate,962
1001,17.25,78.2,567.0,0.43,27.765074328805866,85.0,0.37765074328805864,35.83,Moderate,963
6697,17.53,78.68,543.0,0.582,39.38638228764275,78.44141283104987,0.4938638228764275,35.77,Moderate,964
801,17.24,78.2,566.0,0.414,26.902076414818517,85.0,0.3690207641481852,35.67,Moderate,965
2105,17.305,78.22,615.0,0.438,35.479530467897504,86.62504570746498,0.45479530467897505,35.29,Moderate,966
2305,17.315,78.22,622.0,0.382,36.26209422637409,86.62504570746498,0.46262094226374084,35.26,Moderate,967
105,17.205,78.22,597.0,0.151,25.691252390814213,86.62504570746498,0.35691252390814215,35.2,Moderate,968
2801,17.34,78.2,605.0,0.309,34.138707854589214,85.0,0.4413870785458921,35.13,Moderate,969
1905,17.295,78.22,605.0,0.571,34.62738673877887,86.62504570746498,0.4462738673877886,35.01,Moderate,970
1801,17.29,78.2,601.0,0.213,31.066122676985568,85.0,0.41066122676985567,34.93,Moderate,971
497,17.22,78.68,536.0,0.605,35.88486791505429,78.44141283104987,0.45884867915054295,34.71,Moderate,972
7489,17.57,78.64,579.0,0.401,36.886037436911835,81.23170222284651,0.4688603743691184,34.66,Moderate,973
2505,17.325,78.22,629.0,0.409,36.96446397506509,86.62504570746498,0.46964463975065085,34.45,Moderate,974
2705,17.335,78.22,609.0,0.767,37.57686870565509,86.62504570746498,0.47576868705655084,34.26,Moderate,975
297,17.21,78.68,539.0,0.514,34.183007738079525,78.44141283104987,0.44183007738079527,34.25,Moderate,976
1705,17.285,78.22,593.0,0.805,33.716881554323805,86.62504570746498,0.43716881554323805,34.07,Moderate,977
401,17.22,78.2,582.0,0.292,25.19311888522033,85.0,0.3519311888522033,33.75,Moderate,978
7601,17.58,78.2,530.0,0.941,22.781217940315344,85.0,0.32781217940315344,33.69,Moderate,979
7289,17.56,78.64,574.0,0.71,38.947139335678756,81.23170222284651,0.4894713933567875,33.65,Moderate,980
305,17.215,78.22,598.0,0.401,26.668884719161564,86.62504570746498,0.36668884719161565,33.37,Moderate,981
7401,17.57,78.2,545.0,0.796,23.556685211733694,85.0,0.33556685211733694,33.37,Moderate,982
505,17.225,78.22,583.0,0.688,27.672393325522897,86.62504570746498,0.376723933255229,33.34,Moderate,983
2601,17.33,78.2,604.0,0.525,33.66617147399527,85.0,0.43666171473995274,33.12,Moderate,984
6097,17.5,78.68,552.0,1.057,44.637038314910995,78.44141283104987,0.5463703831491099,33.08,Moderate,985
1601,17.28,78.2,597.0,0.461,30.28256862798699,85.0,0.4028256862798699,32.88,Moderate,986
601,17.23,78.2,583.0,0.433,26.042073867632723,85.0,0.36042073867632723,32.81,Moderate,987
2001,17.3,78.2,605.0,0.458,31.805611920838253,85.0,0.41805611920838254,32.62,Moderate,988
1,17.2,78.2,593.0,0.188,23.556685211733416,85.0,0.33556685211733417,32.38,Moderate,989
6881,17.54,78.6,615.0,1.226,48.49756915082711,84.40458373703939,0.5849756915082711,32.35,Moderate,990
2201,17.31,78.2,618.0,0.335,32.491461954104366,85.0,0.4249146195410436,32.34,Moderate,991
2401,17.32,78.2,618.0,0.413,33.11450273538937,85.0,0.4311450273538937,31.97,Moderate,992
3001,17.35,78.2,592.0,0.895,34.52533539963258,85.0,0.4452533539963258,31.88,Moderate,993
201,17.21,78.2,590.0,0.348,24.362504912439515,85.0,0.3436250491243952,31.78,Moderate,994
1401,17.27,78.2,590.0,0.668,29.46472422896941,85.0,0.39464724228969406,31.56,Moderate,995
1201,17.26,78.2,581.0,0.774,28.622364266920307,85.0,0.38622364266920306,31.39,Moderate,996
8097,17.6,78.68,542.0,0.435,27.98798726261833,78.44141283104987,0.3798798726261833,31.38,Moderate,997
7497,17.57,78.68,575.0,0.208,32.53194899913048,78.44141283104987,0.42531948999130476,31.33,Moderate,998
7593,17.575,78.66,576.0,0.474,33.81137751093938,79.76975306497205,0.4381137751093938,31.1,Moderate,999
7889,17.59,78.64,558.0,0.924,33.00859013060267,81.23170222284651,0.43008590130602675,30.85,Moderate,1000
7689,17.58,78.64,588.0,0.659,34.9025700878865,81.23170222284651,0.449025700878865,30.19,Moderate,1001
6793,17.535,78.66,545.0,1.628,41.428999509176165,79.76975306497205,0.5142899950917617,28.93,Moderate,1002
7297,17.56,78.68,585.0,0.428,34.18300773808012,78.44141283104987,0.44183007738080127,28.92,Moderate,1003
7097,17.55,78.68,587.0,0.534,35.884867915054905,78.44141283104987,0.45884867915054905,28.59,Moderate,1004
7993,17.595,78.66,558.0,0.846,30.401453275965714,79.76975306497205,0.40401453275965715,28.46,Moderate,1005
97,17.2,78.68,553.0,0.9,32.53194899912991,78.44141283104987,0.4253194899912991,28.15,Moderate,1006
7793,17.585,78.66,590.0,0.5,32.06384458806301,79.76975306497205,0.42063844588063015,28.13,Moderate,1007
7193,17.555,78.66,576.0,1.124,37.52130778033563,79.76975306497205,0.4752130778033563,27.27,Moderate,1008
6897,17.54,78.68,566.0,1.189,37.62430732247891,78.44141283104987,0.4762430732247891,26.49,Moderate,1009
697,17.23,78.68,522.0,1.851,37.6243073224783,78.44141283104987,0.476243073224783,26.48,Moderate,1010
6993,17.545,78.66,614.0,0.866,39.45811037355679,79.76975306497205,0.49458110373556796,25.5,Moderate,1011
7897,17.59,78.68,541.0,1.266,29.42589525975516,78.44141283104987,0.3942589525975516,24.93,Low,1012
7697,17.58,78.68,577.0,0.89,30.943079908286983,78.44141283104987,0.40943079908286983,24.26,Low,1013
